Date,Open,High,Low,Close,Adj Close,Volume
2019-10-22,238.199997,252.000000,206.000000,218.199997,207.208603,5102756
2019-10-23,217.100006,224.800003,201.500000,206.199997,195.813080,3932552
2019-10-24,210.000000,218.750000,196.149994,200.000000,189.925369,3513224
2019-10-25,202.000000,206.350006,181.600006,186.000000,176.630600,3325070
2019-10-27,null,null,null,null,null,null
2019-10-29,190.000000,230.500000,186.149994,218.050003,207.066147,4041992
2019-10-30,217.899994,229.100006,204.350006,214.199997,203.410080,3587707
2019-10-31,215.800003,219.949997,204.250000,206.600006,196.192932,2981215
2019-11-01,208.100006,231.600006,207.649994,218.550003,207.540970,3920081
2019-11-04,220.000000,228.750000,214.600006,218.449997,207.445999,3186513
2019-11-05,219.300003,232.800003,217.850006,225.550003,214.188354,3690031
2019-11-06,228.000000,238.350006,216.000000,219.250000,208.205704,4064773
2019-11-07,230.000000,255.899994,228.000000,238.649994,226.628464,6232427
2019-11-08,237.899994,260.000000,228.550003,241.800003,229.619781,5400178
2019-11-11,243.949997,255.300003,235.000000,238.350006,226.343582,3908823
2019-11-13,240.250000,245.399994,215.100006,218.300003,207.303558,3820161
2019-11-14,222.899994,224.949997,208.399994,211.199997,200.561203,3416547
2019-11-15,213.550003,218.800003,207.550003,210.300003,199.706543,2897640
2019-11-18,204.899994,215.800003,200.500000,208.649994,204.961975,2832792
2019-11-19,210.000000,217.899994,210.000000,212.699997,208.940384,2076698
2019-11-20,213.399994,215.899994,206.600006,208.149994,204.470810,2159033
2019-11-21,210.000000,235.000000,204.899994,231.649994,227.555435,4246195
2019-11-22,236.000000,244.850006,231.500000,237.000000,232.810867,4193714
2019-11-25,234.300003,265.899994,233.699997,259.700012,255.109650,4259723
2019-11-26,267.799988,281.399994,256.500000,258.950012,254.372910,4951429
2019-11-27,265.399994,270.200012,259.200012,268.100006,263.361176,2503436
2019-11-28,274.250000,347.649994,272.450012,334.200012,328.292816,10971945
2019-11-29,357.000000,376.799988,279.399994,290.350006,285.217896,11408212
2019-12-02,291.200012,309.100006,271.850006,304.100006,298.724854,7165644
2019-12-03,306.500000,312.000000,284.100006,290.950012,285.807281,4479796
2019-12-04,290.950012,297.950012,282.500000,288.250000,283.154999,3121668
2019-12-05,289.799988,294.299988,283.250000,284.899994,279.864197,1605728
2019-12-06,287.250000,295.200012,270.250000,272.399994,267.585144,2626526
2019-12-09,275.000000,277.149994,254.000000,259.000000,254.422012,4028010
2019-12-10,260.799988,277.500000,259.200012,269.049988,264.294373,3720034
2019-12-11,277.000000,278.049988,255.250000,268.200012,263.459412,3158446
2019-12-12,272.899994,295.500000,265.049988,291.549988,286.396667,3012005
2019-12-13,292.049988,315.600006,292.049988,309.299988,303.832916,5412572
2019-12-16,312.200012,319.750000,303.750000,309.549988,304.078491,2986265
2019-12-17,313.299988,314.500000,303.399994,304.950012,299.559814,1904611
2019-12-18,304.950012,308.450012,297.450012,302.399994,297.054871,1579565
2019-12-19,304.000000,305.549988,292.149994,293.799988,288.606873,1505070
2019-12-20,293.399994,306.299988,288.799988,299.299988,294.009674,2592428
2019-12-23,299.250000,306.500000,293.200012,295.799988,290.571533,1583721
2019-12-24,297.000000,313.200012,296.500000,309.899994,304.422302,2275409
2019-12-26,311.950012,319.549988,293.549988,297.250000,291.995911,3665815
2019-12-27,297.850006,307.000000,294.200012,300.649994,295.335815,2632937
2019-12-30,302.950012,309.000000,300.299988,306.750000,301.328003,1337787
2019-12-31,306.950012,316.799988,305.200012,313.100006,307.565765,2142060
2020-01-01,315.000000,318.399994,310.649994,312.500000,306.976349,1073777
2020-01-02,312.700012,328.500000,310.200012,325.100006,319.353668,2015468
2020-01-03,325.000000,335.799988,321.149994,329.450012,323.626770,2453375
2020-01-06,326.350006,327.399994,301.299988,304.200012,298.823090,1914917
2020-01-07,310.049988,317.299988,303.700012,308.200012,302.752380,1691553
2020-01-08,301.299988,312.899994,297.649994,309.950012,304.471436,1165009
2020-01-09,320.000000,332.799988,317.000000,322.799988,317.094299,1996435
2020-01-10,324.649994,327.500000,312.799988,314.149994,308.597198,1499386
2020-01-13,316.000000,319.100006,308.649994,313.350006,307.811340,1120751
2020-01-14,314.500000,316.850006,306.250000,307.350006,301.917389,912503
2020-01-15,308.000000,316.600006,301.700012,311.500000,305.994049,1308534
2020-01-16,312.899994,314.500000,306.399994,307.450012,302.015625,782959
2020-01-17,307.899994,311.000000,303.200012,304.649994,299.265106,574584
2020-01-20,308.700012,308.700012,292.500000,294.399994,289.196289,867336
2020-01-21,292.000000,305.799988,292.000000,301.100006,295.777863,997964
2020-01-22,305.299988,306.049988,295.000000,296.250000,291.013580,957217
2020-01-23,297.000000,317.450012,296.799988,312.149994,306.632538,1713031
2020-01-24,321.500000,326.350006,316.399994,322.700012,316.996094,1365780
2020-01-27,318.500000,329.649994,317.000000,323.000000,317.290771,966295
2020-01-28,324.899994,331.000000,317.850006,320.299988,314.638489,1009613
2020-01-29,324.899994,328.100006,313.950012,315.149994,309.579529,783381
2020-01-30,317.700012,318.100006,304.750000,307.899994,302.457672,840814
2020-01-31,312.000000,313.950012,304.750000,306.549988,301.131531,992340
2020-02-03,279.299988,287.799988,250.500000,256.700012,252.162674,1840074
2020-02-04,260.399994,283.200012,257.000000,276.899994,272.005615,2228645
2020-02-05,279.000000,284.000000,271.600006,276.750000,271.858276,1432355
2020-02-06,274.500000,326.299988,268.200012,319.000000,313.361481,6571649
2020-02-07,318.000000,329.000000,311.600006,321.100006,315.424347,2319192
2020-02-10,317.799988,328.000000,315.750000,322.950012,317.241669,1283943
2020-02-11,326.399994,360.899994,326.399994,345.000000,338.901917,3406718
2020-02-12,342.899994,355.500000,322.500000,339.450012,333.450012,3355458
2020-02-13,339.799988,342.250000,324.049988,326.799988,326.799988,1265899
2020-02-14,329.049988,334.350006,318.899994,320.750000,320.750000,1019012
2020-02-17,321.500000,324.350006,306.250000,307.700012,307.700012,981885
2020-02-18,308.049988,308.700012,293.450012,300.000000,300.000000,1012900
2020-02-19,305.549988,313.049988,302.850006,305.299988,305.299988,1058719
2020-02-20,304.299988,359.600006,301.649994,338.299988,338.299988,3904032
2020-02-24,335.399994,350.750000,326.000000,330.799988,330.799988,2103289
2020-02-25,337.000000,344.049988,318.600006,325.000000,325.000000,2020711
2020-02-26,324.549988,334.450012,315.799988,321.600006,321.600006,1659353
2020-02-27,326.700012,328.000000,308.200012,316.450012,316.450012,1554542
2020-02-28,304.399994,306.000000,275.899994,279.700012,279.700012,2411828
